Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales Price,Quantity,Discount,Profit,OrderID_Year,OrderDate_Year,Days to Ship,Customer Name Masked,Original Price,Total Sales,Total Profit,Discount Price,Total Discount,Shipping Urgency,Days Since Last Order,Sales Quintile,Profit Quintile,Days to Ship Category,State_encoded,OrderDate_Year_Month
1630,CA-2017-101049,2017-06-21,2017-06-25,Second Class,AS-10240,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.256,6,0.7,-34.38,2017.0,2017,4,CN,137.51999999999998,247.536,-206.28000000000003,96.26399999999998,577.5839999999998,Standard,0.0,Q1,Q2,Standard,34,2017-06
7068,CA-2016-114209,2016-05-21,2016-05-26,Standard Class,AS-10285,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,-3.2406,2016.0,2016,5,CN,9.820000000000002,3.928,-6.4812,7.856000000000002,15.712000000000003,Standard,,Q4,Q4,Standard,42,2016-05
7069,CA-2016-114209,2016-05-21,2016-05-26,Standard Class,AS-10285,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,82.656,9,0.2,30.996,2016.0,2016,5,CN,103.32,743.904,278.964,20.664,185.976,Standard,0.0,Q4,Q4,Standard,42,2016-05
382,CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96,7,0.0,25.48,2016.0,2016,1,CN,50.96,356.72,178.36,0.0,0.0,Urgent,160.0,Q4,Q4,Urgent,4,2016-10
383,CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376,2016.0,2016,1,CN,61.92,148.608,52.0128,12.384,37.152,Urgent,0.0,Q4,Q4,Urgent,4,2016-10
703,CA-2016-163755,2016-11-04,2016-11-08,Second Class,AS-10285,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.6796,2016.0,2016,4,CN,209.88,629.64,107.0388,0.0,0.0,Standard,7.0,Q4,Q4,Standard,47,2016-11
2784,US-2016-106677,2016-11-05,2016-11-10,Standard Class,AS-10285,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2,0.4,-15.992,2016.0,2016,5,CN,39.98,47.976,-31.984,15.992000000000004,31.984000000000005,Standard,1.0,Q4,Q4,Standard,37,2016-11
8469,US-2016-164196,2016-11-11,2016-11-17,Standard Class,AS-10285,Corporate,United States,Noblesville,Indiana,46060,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,0.0,241.1046,2016.0,2016,6,CN,2678.94,16073.64,1446.6276,0.0,0.0,Standard,6.0,Q4,Q4,Standard,13,2016-11
6273,CA-2017-149706,2017-12-11,2017-12-12,First Class,AS-10285,Corporate,United States,Palatine,Illinois,60067,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312,7,0.2,23.2624,2017.0,2017,1,CN,145.39,814.184,162.83679999999998,29.078,203.546,Urgent,395.0,Q4,Q4,Urgent,12,2017-12
2411,CA-2014-162684,2014-08-01,2014-08-06,Standard Class,AS-10630,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,2,0.2,1.917,2014.0,2014,5,CN,7.1,11.36,3.834,1.42,2.84,Standard,,Q1,Q2,Standard,37,2014-08
8091,CA-2014-101392,2014-12-07,2014-12-13,Standard Class,AS-10630,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,0.0,70.0336,2014.0,2014,6,CN,269.36,1885.52,490.2352000000001,0.0,0.0,Standard,128.0,Q1,Q2,Standard,47,2014-12
4456,US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,2,0.2,-12.9568,2015.0,2015,5,CN,161.96,259.136,-25.9136,32.392,64.784,Standard,270.0,Q1,Q2,Standard,4,2015-09
4457,US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368,2,0.2,2.1492,2015.0,2015,5,CN,7.96,12.736,4.2984,1.592,3.184,Standard,0.0,Q1,Q2,Standard,4,2015-09
6465,US-2016-155404,2016-09-22,2016-09-28,Standard Class,AS-10630,Home Office,United States,Louisville,Kentucky,40214,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.3744,2016.0,2016,6,CN,13.28,26.56,12.7488,0.0,0.0,Standard,385.0,Q1,Q2,Standard,16,2016-09
8785,US-2017-129224,2017-03-17,2017-03-23,Standard Class,AS-10630,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704,2017.0,2017,6,CN,5.759999999999999,9.216,3.3408,1.152,2.304,Standard,176.0,Q1,Q2,Standard,41,2017-03
1915,CA-2017-124597,2017-04-30,2017-05-05,Standard Class,AS-10630,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704,2017.0,2017,5,CN,5.759999999999999,9.216,3.3408,1.152,2.304,Standard,44.0,Q1,Q2,Standard,9,2017-04
1916,CA-2017-124597,2017-04-30,2017-05-05,Standard Class,AS-10630,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,15.528,3,0.2,4.8525,2017.0,2017,5,CN,19.41,46.584,14.5575,3.882,11.646,Standard,0.0,Q1,Q2,Standard,9,2017-04
1917,CA-2017-124597,2017-04-30,2017-05-05,Standard Class,AS-10630,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,11.952,3,0.2,3.8844,2017.0,2017,5,CN,14.94,35.856,11.6532,2.988,8.964,Standard,0.0,Q1,Q2,Standard,9,2017-04
985,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968,2,0.2,2.5896,2017.0,2017,6,CN,9.96,15.936,5.1792,1.992,3.984,Standard,152.0,Q1,Q2,Standard,42,2017-09
986,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968,4,0.2,9.4392,2017.0,2017,6,CN,34.96,111.872,37.7568,6.992000000000001,27.968000000000004,Standard,0.0,Q1,Q2,Standard,42,2017-09
987,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4,44.868,2017.0,2017,6,CN,560.85,1009.53,134.604,224.34000000000003,673.0200000000001,Standard,0.0,Q1,Q2,Standard,42,2017-09
9922,CA-2014-111360,2014-11-24,2014-11-30,Standard Class,AT-10435,Home Office,United States,Akron,Ohio,44312,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,5.742,3,0.7,-4.5936,2014.0,2014,6,CN,19.139999999999997,17.226,-13.7808,13.397999999999998,40.194,Standard,,Q2,Q2,Standard,34,2014-11
1177,CA-2014-120243,2014-12-27,2014-12-30,Second Class,AT-10435,Home Office,United States,Los Angeles,California,90004,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,11.56,4,0.0,5.4332,2014.0,2014,3,CN,11.56,46.24,21.7328,0.0,0.0,Urgent,33.0,Q2,Q2,Urgent,4,2014-12
6257,CA-2015-133977,2015-09-06,2015-09-08,Second Class,AT-10435,Home Office,United States,Tamarac,Florida,33319,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444,1,0.7,-2.5256,2015.0,2015,2,CN,11.48,3.444,-2.5256,8.035999999999998,8.035999999999998,Urgent,253.0,Q2,Q2,Urgent,9,2015-09
1503,CA-2016-100468,2016-11-24,2016-12-01,Standard Class,AT-10435,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,0.2,3.352,2016.0,2016,7,CN,41.9,67.04,6.704,8.38,16.76,Standard,445.0,Q2,Q2,Standard,4,2016-11
1504,CA-2016-100468,2016-11-24,2016-12-01,Standard Class,AT-10435,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0814,2016.0,2016,7,CN,9.94,19.88,6.1628,0.0,0.0,Standard,0.0,Q2,Q2,Standard,4,2016-11
5642,CA-2017-106355,2017-04-02,2017-04-05,First Class,AT-10435,Home Office,United States,Meriden,Connecticut,6450,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12,4,0.0,2.8912,2017.0,2017,3,CN,11.12,44.48,11.5648,0.0,0.0,Urgent,129.0,Q2,Q2,Urgent,6,2017-04
4291,CA-2017-102407,2017-12-09,2017-12-13,Second Class,AT-10435,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,2,0.0,2.79,2017.0,2017,4,CN,11.16,22.32,5.58,0.0,0.0,Standard,251.0,Q2,Q2,Standard,4,2017-12
4292,CA-2017-102407,2017-12-09,2017-12-13,Second Class,AT-10435,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,0.2,22.4082,2017.0,2017,4,CN,1120.41,8066.951999999999,201.6738,224.082,2016.738,Standard,0.0,Q2,Q2,Standard,4,2017-12
4293,CA-2017-102407,2017-12-09,2017-12-13,Second Class,AT-10435,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189.0,1,0.0,68.04,2017.0,2017,4,CN,189.0,189.0,68.04,0.0,0.0,Standard,0.0,Q2,Q2,Standard,4,2017-12
8461,CA-2014-146500,2014-08-30,2014-09-04,Standard Class,AT-10735,Consumer,United States,Bristol,Connecticut,6010,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,0.0,11.891,2014.0,2014,5,CN,25.3,126.5,59.455,0.0,0.0,Standard,,Q4,Q5,Standard,6,2014-08
8462,CA-2014-146500,2014-08-30,2014-09-04,Standard Class,AT-10735,Consumer,United States,Bristol,Connecticut,6010,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594,2014.0,2014,5,CN,95.94,287.82,28.781999999999996,0.0,0.0,Standard,0.0,Q4,Q5,Standard,6,2014-08
6266,CA-2014-146731,2014-11-03,2014-11-08,Standard Class,AT-10735,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488,2,0.2,1.1772,2014.0,2014,5,CN,4.359999999999999,6.976,2.3544,0.8719999999999999,1.7439999999999998,Standard,65.0,Q4,Q5,Standard,41,2014-11
6267,CA-2014-146731,2014-11-03,2014-11-08,Standard Class,AT-10735,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856,9,0.2,48.5514,2014.0,2014,5,CN,179.82,1294.704,436.9626,35.964,323.676,Standard,0.0,Q4,Q5,Standard,41,2014-11
7580,CA-2015-123113,2015-11-23,2015-11-27,Second Class,AT-10735,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0.0,735.0336,2015.0,2015,4,CN,2625.12,21000.96,5880.2688,0.0,0.0,Standard,385.0,Q4,Q5,Standard,29,2015-11
7581,CA-2015-123113,2015-11-23,2015-11-27,Second Class,AT-10735,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,3,0.0,4.485,2015.0,2015,4,CN,17.94,53.82000000000001,13.455000000000002,0.0,0.0,Standard,0.0,Q4,Q5,Standard,29,2015-11
9718,CA-2016-108210,2016-05-30,2016-05-31,Same Day,AT-10735,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,0.2,7.996,2016.0,2016,1,CN,99.95,399.7999999999999,39.98,19.99,99.95,Urgent,189.0,Q4,Q5,Urgent,42,2016-05
9719,CA-2016-108210,2016-05-30,2016-05-31,Same Day,AT-10735,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2,11.198,2016.0,2016,1,CN,279.95,1119.8,55.99,55.99,279.95,Urgent,0.0,Q4,Q5,Urgent,42,2016-05
7842,CA-2016-116603,2016-07-17,2016-07-22,Standard Class,AT-10735,Consumer,United States,New York City,New York,10024,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.788,2016.0,2016,5,CN,45.96,91.92,27.576,0.0,0.0,Standard,48.0,Q4,Q5,Standard,31,2016-07
2995,CA-2016-112893,2016-09-09,2016-09-13,Second Class,AT-10735,Consumer,United States,Stockton,California,95207,West,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4,0.2,18.684,2016.0,2016,4,CN,69.19999999999999,221.44,74.736,13.839999999999998,55.35999999999999,Standard,54.0,Q4,Q5,Standard,4,2016-09
628,CA-2017-153787,2017-05-19,2017-05-23,Standard Class,AT-10735,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,0.0,28.1764,2017.0,2017,4,CN,97.16,194.32,56.3528,0.0,0.0,Standard,252.0,Q4,Q5,Standard,47,2017-05
8492,CA-2017-106824,2017-07-07,2017-07-11,Standard Class,AT-10735,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,0.0,0.1188,2017.0,2017,4,CN,5.94,17.82,0.3564,0.0,0.0,Standard,49.0,Q4,Q5,Standard,4,2017-07
1010,CA-2017-135034,2017-08-01,2017-08-03,First Class,AT-10735,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984,2,0.2,5.999,2017.0,2017,2,CN,119.98,191.968,11.998,23.996,47.992,Urgent,25.0,Q4,Q5,Urgent,12,2017-08
7040,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68,2017.0,2017,6,CN,166.72,333.44,83.36,0.0,0.0,Standard,138.0,Q4,Q5,Standard,31,2017-12
7041,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754,2017.0,2017,6,CN,31.019999999999996,74.448,25.126200000000004,6.204,18.612,Standard,0.0,Q4,Q5,Standard,31,2017-12
7042,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0.0,27.3592,2017.0,2017,6,CN,124.36,248.72,54.7184,0.0,0.0,Standard,0.0,Q4,Q5,Standard,31,2017-12
2094,CA-2015-149678,2015-04-13,2015-04-15,Second Class,AW-10840,Consumer,United States,Farmington,New Mexico,87401,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.0,0.3864,2015.0,2015,2,CN,12.88,12.88,0.3864,0.0,0.0,Urgent,,Q1,Q2,Urgent,30,2015-04
1567,CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,Consumer,United States,Allen,Texas,75002,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,0.2,-0.2685,2015.0,2015,1,CN,26.85,64.44,-0.8055000000000001,5.37,16.11,Urgent,230.0,Q1,Q2,Urgent,42,2015-11
1568,CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,Consumer,United States,Allen,Texas,75002,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,8.784,4,0.8,-13.6152,2015.0,2015,1,CN,43.920000000000016,35.136,-54.4608,35.13600000000002,140.54400000000007,Urgent,0.0,Q1,Q2,Urgent,42,2015-11
3934,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,AW-10840,Consumer,United States,Bakersfield,California,93309,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,0.0,2.726,2017.0,2017,6,CN,9.4,47.0,13.63,0.0,0.0,Standard,643.0,Q1,Q2,Standard,4,2017-09
3935,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,AW-10840,Consumer,United States,Bakersfield,California,93309,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0,2017.0,2017,6,CN,74.0,370.0,185.0,0.0,0.0,Standard,0.0,Q1,Q2,Standard,4,2017-09
3936,CA-2017-123001,2017-09-02,2017-09-08,Standard Class,AW-10840,Consumer,United States,Bakersfield,California,93309,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599,2017.0,2017,6,CN,251.98,403.168,25.198,50.396,100.792,Standard,0.0,Q1,Q2,Standard,4,2017-09
1688,CA-2017-143798,2017-12-10,2017-12-12,First Class,AW-10840,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,2,0.2,3.6288,2017.0,2017,2,CN,12.96,20.736,7.2576,2.592,5.184,Urgent,99.0,Q1,Q2,Urgent,37,2017-12
1689,CA-2017-143798,2017-12-10,2017-12-12,First Class,AW-10840,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316,2017.0,2017,2,CN,388.6,621.76,46.632,77.72,155.44,Urgent,0.0,Q1,Q2,Urgent,37,2017-12
2207,US-2014-103905,2014-07-14,2014-07-20,Standard Class,AW-10930,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,29.932,7,0.8,-46.3946,2014.0,2014,6,CN,149.66000000000005,209.524,-324.7622,119.72800000000002,838.0960000000001,Standard,,Q4,Q1,Standard,12,2014-07
2208,US-2014-103905,2014-07-14,2014-07-20,Standard Class,AW-10930,Home Office,United States,Aurora,Illinois,60505,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.272,4,0.2,3.8272,2014.0,2014,6,CN,47.84,153.088,15.3088,9.568,38.272,Standard,0.0,Q4,Q1,Standard,12,2014-07
7275,CA-2015-144519,2015-11-13,2015-11-17,Standard Class,AW-10930,Home Office,United States,Helena,Montana,59601,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495,2015.0,2015,4,CN,424.94999999999993,1699.8,212.475,84.99,424.95,Standard,487.0,Q4,Q1,Standard,25,2015-11
7276,CA-2015-144519,2015-11-13,2015-11-17,Standard Class,AW-10930,Home Office,United States,Helena,Montana,59601,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,0.0,21.7532,2015.0,2015,4,CN,63.98,447.86,152.2724,0.0,0.0,Standard,0.0,Q4,Q1,Standard,25,2015-11
8717,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,0.8,-160.96,2016.0,2016,4,CN,321.9200000000001,257.536,-643.84,257.53600000000006,1030.1440000000002,Standard,212.0,Q4,Q1,Standard,42,2016-06
8718,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984,2,0.6,-4.5396,2016.0,2016,4,CN,17.459999999999997,13.968,-9.0792,10.475999999999996,20.951999999999995,Standard,0.0,Q4,Q1,Standard,42,2016-06
8719,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Home Office,United States,Houston,Texas,77070,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.264,8,0.2,3.9424,2016.0,2016,4,CN,14.079999999999998,90.112,31.5392,2.816,22.528,Standard,0.0,Q4,Q1,Standard,42,2016-06
8720,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Home Office,United States,Houston,Texas,77070,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,5.6376,2016.0,2016,4,CN,19.44,46.656,16.9128,3.888,11.664,Standard,0.0,Q4,Q1,Standard,42,2016-06
8721,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,2,0.3,-119.2312,2016.0,2016,4,CN,541.96,758.744,-238.4624,162.588,325.176,Standard,0.0,Q4,Q1,Standard,42,2016-06
8722,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.536,9,0.2,6.7536,2016.0,2016,4,CN,84.42,607.8240000000001,60.7824,16.884,151.95600000000002,Standard,0.0,Q4,Q1,Standard,42,2016-06
8723,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,2,0.8,-2.667,2016.0,2016,4,CN,7.620000000000002,3.048,-5.334,6.096000000000002,12.192000000000004,Standard,0.0,Q4,Q1,Standard,42,2016-06
6377,CA-2016-163216,2016-10-07,2016-10-10,First Class,AW-10930,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,2016.0,2016,3,CN,6.159999999999999,9.856,3.4496,1.232,2.464,Urgent,117.0,Q4,Q1,Urgent,37,2016-10
2511,CA-2016-136812,2016-11-18,2016-11-23,Standard Class,AW-10930,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.0,55.896,2016.0,2016,5,CN,1117.92,4471.68,223.584,0.0,0.0,Standard,42.0,Q4,Q1,Standard,35,2016-11
4990,CA-2017-107321,2017-08-31,2017-09-04,Standard Class,AW-10930,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,3,0.2,2.1684,2017.0,2017,4,CN,8.34,20.016,6.5052,1.668,5.004,Standard,286.0,Q4,Q1,Standard,4,2017-08
4991,CA-2017-107321,2017-08-31,2017-09-04,Standard Class,AW-10930,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,0.2,77.5584,2017.0,2017,4,CN,861.76,2757.632,310.2336,172.352,689.408,Standard,0.0,Q4,Q1,Standard,4,2017-08
9218,US-2017-118157,2017-11-14,2017-11-17,First Class,AW-10930,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872,2017.0,2017,3,CN,15.28,30.56,14.9744,0.0,0.0,Urgent,75.0,Q4,Q1,Urgent,22,2017-11
6016,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,2014.0,2014,6,CN,91.96,183.92,31.2664,0.0,0.0,Standard,,Q1,Q2,Standard,4,2014-04
6017,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129,2014.0,2014,6,CN,33.11,231.77,90.3903,0.0,0.0,Standard,0.0,Q1,Q2,Standard,4,2014-04
6018,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.3312,2014.0,2014,6,CN,19.44,58.32000000000001,27.9936,0.0,0.0,Standard,0.0,Q1,Q2,Standard,4,2014-04
6019,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.6304,2014.0,2014,6,CN,55.48,55.48,26.6304,0.0,0.0,Standard,0.0,Q1,Q2,Standard,4,2014-04
8690,CA-2014-101427,2014-12-26,2014-12-30,Standard Class,AY-10555,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.016,3,0.2,1.1022,2014.0,2014,4,CN,10.02,24.048,3.3066000000000004,2.004,6.0120000000000005,Standard,264.0,Q1,Q2,Standard,37,2014-12
